Country/Region,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02280594126547205,0.0,0.009310486534048234,0.0161262357201574,0.0161262357201574,0.0,0.0,0.009310486534048234,0.009310486534048234,0.0,0.013167016328743085,0.0,0.0,0.030879390449094497,0.0,0.0279314596021447,0.042666009299143076,0.06778136509053764,0.08734010554184732,0.12067769800636946,0.10976901735278674,0.15662662653168605,0.1290098857612592,0.09356923163930568,0.08881638089093198,0.14120051942241396,0.1290098857612592,0.14058526368776394,0.09356923163930568,0.05739369356494102,0.1552368330686786,0.2098477091281968,0.18966903066338425,0.13330588020654666,0.09169765793937852,0.1252597855244273,0.09356923163930568,0.0,0.24685961016129698,0.21128856368212914,0.4363033466105009,0.0912237650618882,0.13460014240573798,0.07389969586232199,0.08009183356030325,0.14867654715077575,0.1783632628563251,0.13965729801072352,0.2226744512385664,0.19662548445537087,0.23919072990075874,0.15298690488138925,0.19794365888887036,0.1699004358844642,1.0,0.0,0.0,0.21251580670590436,0.2970614286165506,0.1901255151519364,0.14983810033058886,0.34861525155961304,0.31269931230621895,0.42401063760764107,0.4506698666542116,0.0,0.0,0.08550116052560429,0.12091690081394867,0.1480923541364491,0.2056753700284466,0.2461563049994551,0.28086205714839996,0.07620961675895284,0.03724194613619294,0.2892251353499022,0.3351775152257364,0.19058090625975777,0.1862097306809647,0.22208974707512863,0.24685961016129698,0.19794365888887036
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594425773447947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594425773447947,0.0,0.0,0.0,0.03594425773447947,0.12451456127293806,0.0,0.20958923774567093,0.08804509063256237,0.07188851546895894,0.03594425773447947,0.09509956702624262,0.12959886432015882,0.19356575177029103,0.03594425773447947,0.22733144649015782,0.24378581695374243,0.0,0.27842302319485224,0.19356575177029103,0.10783277320343841,0.2064840403390264,0.22447181760574045,0.21566554640687682,0.26413527189768715,0.22447181760574045,0.23015554789617862,0.22733144649015782,0.2064840403390264,0.246421415895385,0.26413527189768715,0.29857542903210477,0.3333333333333333,0.3937496154790789,0.3313896821674272,0.36479437413495946,0.43875558110218993,0.40666285422027915,0.37698655552830473,0.4237765487936933,0.3503412880147803,0.43282617907422105,0.4034732923929645,0.40186901847534345,0.45466289298031565,0.4475023999184993,0.46589082794780523,0.47003216119552876,0.49284283179077,0.38039826810497046,0.4941518456017623,0.4503802585160476,0.4672753505482331,0.5474866227289791,0.5095978046269628,0.5415548483272677,0.5270462766947298,0.5660507368536026,0.5795837408532943,0.5403606796230526,0.5895296596764602,0.6800972722644917,0.6204940933616054,0.5928078850947337,0.670531433342819,0.7080197664359962,0.7071067811865475,0.7125671462988566,0.7997092494906697,0.7940346063443025,0.7505381359664889,0.6686018424837086,0.6695673330119178,0.6608271381079535,0.7170856896528542,0.7179859859140652,0.7964715469271952,0.8117356273332903,0.8313930901109521,0.9644856443408243,0.9810873048519189,1.0
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06119900613621046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06119900613621046,0.0,0.0,0.06119900613621046,0.105999788000636,0.0,0.0,0.0,0.14990633779917228,0.105999788000636,0.0,0.1730969289631662,0.16191735072072877,0.1935282499290459,0.266760283192867,0.0,0.5996253511966891,0.512027620977809,0.266760283192867,0.3515615246553262,0.4059482817929357,0.23702273156998863,0.4895920490896837,0.4327423224079155,0.5228845376374927,0.6211020771678133,0.52645375680342,0.5870002456468933,0.5740975657336247,0.5404949874519414,0.5575494805135898,0.6869571401183269,0.5228845376374927,0.6476694028829151,0.4971830761761256,0.32383470144145754,0.5192907868894986,0.602740309046784,1.0,0.4105354136279801,0.9657040279831711,0.7031230493106524,0.8187868984166312,0.6647913699372693,0.7837296789951417,0.7136969215851712,0.5083571247579155,0.5805847497871377,0.602740309046784,0.533520566385734,0.7031230493106524,0.6704015231539909,0.847998304005088,0.6180796646955086,0.5642269578149325,0.7394704046821273,0.6562862260377642,0.7619214818925166,0.6447715386698235,0.5473805515039734,0.6150423998051292,0.6676023396417444,0.4105354136279801,0.7884940370363923,0.5773502691896257,0.45797142674555125,0.6842256893799668,0.5404949874519414,0.5228845376374927,0.5642269578149325,0.7765283347577524,0.6119900613621045,0.49340216140983323,0.7292703243602535,0.5541805706346208,0.28704878286681235,0.266760283192867,0.43704832221970175,0.5838013104108736,0.5575494805135898,0.46607774503775196,0.47797951784114706,0.3515615246553262,0.266760283192867,0.4059482817929357,0.4327423224079155
France,0.0,0.0,0.008630797764029526,0.006102895625994969,0.0,0.0,0.006102895625994969,0.006102895625994969,0.0,0.0,0.006102895625994969,0.0,0.0,0.0,0.0,0.0,0.0,0.013646489479310884,0.0,0.0,0.0,0.0,0.0,0.0,0.006102895625994969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008630797764029526,0.012205791251989938,0.027292978958621768,0.02660190529668847,0.04001936288769358,0.033426936004570564,0.04766513858501934,0.02200430310832976,0.0559339623290737,0.058536918453267965,0.10138891687957631,0.10623246448991912,0.08119374544173072,0.05560002524107743,0.14634229613316993,0.13632836159755046,0.0,0.2273686983958928,0.1742267144922318,0.036617373755969816,0.28304543033207075,0.19605403781224645,0.22908224952121461,0.2622115337856472,0.25805940986322873,0.2519986035916656,0.25748144853325566,0.3801472081767002,0.305083746239372,0.33304145041553945,0.3836095914743093,0.3787238904121413,0.41852695326283523,0.31136731855112143,0.40766246438349013,0.5340295219010226,0.42816064622667405,0.28494706586925755,0.44316436180032676,0.4001005497667394,0.26685779089556233,0.38263744193511784,0.3771964737152671,0.3808324232189855,0.40061221724865903,0.403530178196451,0.3411622369827721,1.0,0.3703205686297013,0.4302866026188949,0.3463090798263295,0.6820514895681546,0.2735431923093191,0.008630797764029526,0.4282911100902148,0.2978563211044887,0.32148997602641227,0.308120688968688,0.29414437484951966,0.24782565938766163,0.2510360668447189,0.14646949502387926,0.37337553346001995,0.3392463488636636,0.26762432484155724,0.16780188698722112,0.014948980237150997,0.21255256145581844,0.12312128716784897,0.1565484923093699,0.20277783375915262,0.36295557575558196,0.16077394846529472,0.21868472778860545,0.14697718976983246,0.10779862952189152,0.1298927895029982,0.1728315905367835,0.17326205593713112,0.17369145450380888,0.15390917150663083,0.0,0.04844023231129964,0.11547220417832291,0.18124675304462,0.16901825925535915,0.09668805040163402
Germany,0.0,0.0,0.0,0.0,0.0,0.012009900238376526,0.02080175740670171,0.0,0.0,0.012009900238376526,0.02080175740670171,0.01698456379985995,0.01698456379985995,0.0,0.0,0.0,0.012009900238376526,0.0,0.012009900238376526,0.0,0.01698456379985995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012009900238376526,0.03797863922466898,0.052349941461088324,0.01698456379985995,0.0668682945483766,0.08576784298630567,0.06467529210090155,0.07305337116261638,0.09756889077241747,0.17813560795603567,0.16467145563916724,0.13640624539189028,0.18644378938521208,0.14005830110372927,0.20132261360748221,0.2550513759712466,0.15658994104053622,0.479945426966445,0.36229312772883016,0.4177650314713588,0.4615615759762855,0.5350811545134782,0.6654395167622468,0.6570414349804122,0.808151175533084,0.5840566490804331,0.619412860648786,0.7767537027440999,0.7528971879888536,0.790922828790506,0.9767970158697402,1.0,0.9921079025452838,0.7966466572058963,0.8312031044782459,0.8426637618238542,0.9352312203159321,0.9992063777112847,0.9581612517097998,0.8435191714054203,0.7625104482948641,0.684774981176258,0.7865338589804381,0.9013828183094664,0.8394052553738096,0.7586227243535937,0.6283140895481858,0.6518621596668568,0.5656140264225313,0.4308525556474264,0.6996733284034469,0.6517515151511372,0.7304349841830985,0.5296624715477267,0.5154472332656986,0.5208753408704986,0.42051804334658166,0.5830679786312897,0.5982087787456918,0.5193500803753328,0.4673070547893915,0.42580135461955254,0.37750079641098433,0.40798322283037947,0.4844323936093414,0.46046652917618464,0.39248677377688534,0.358289765866712,0.3170704645718713,0.2653073678265441,0.35117408317538445,0.4081599537127556,0.4276603890202357,0.4086896878146133,0.32582042592433763,0.28293448989712244,0.3170704645718713,0.29295295479440914,0.3656615256805757,0.23411605545025627,0.3299991913937005,0.2736044009859082,0.29831973318062915,0.16202241227653563,0.4206895084070593,0.31661523036068684,0.28114455649575465
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05707301455353496,0.05707301455353496,0.0,0.03295112031594684,0.0,0.06590224063189368,0.07368094496123148,0.05707301455353496,0.06590224063189368,0.06590224063189368,0.16801840548575656,0.20840118330527824,0.2057796804180728,0.07368094496123148,0.06590224063189368,0.10928650250985274,0.0,0.09885336094784052,0.19213639744354571,0.09885336094784052,0.03295112031594684,0.0,0.09885336094784052,0.0,0.2815344953918584,0.16801840548575656,0.26566042508236015,0.0,0.1804807189211084,0.4141891598678178,0.0,0.275688851978676,0.0,0.07368094496123148,0.0,0.457771593378913,0.47522781553251797,0.0,0.0,0.3487218791078537,0.0,0.36840472480615744,0.0,0.5424439007405257,0.0,0.36246232347541524,0.0,0.6614891238868783,0.0,0.32116779315059035,0.0,0.7727722701687753,0.0,0.6355381930209023,0.0,1.0,0.5220439242526218,0.0,0.688828176139169,0.6809012358209184,0.552361429456617,0.3639570198104064,0.3424380873212098,0.3245308984016351,0.0,0.0,0.6260712860029899,0.43340432058661893,0.0
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08006407690254357,0.11322770341445958,0.08006407690254357,0.0,0.13867504905630726,0.0,0.0,0.11322770341445958,0.3755338080994054,0.29957234475763905,0.08006407690254357,0.41602514716892186,0.0,0.32025630761017426,0.25318484177091666,0.0,0.7637626158259733,0.4935481167928245,0.8125616347431192,0.0,0.5991446895152781,0.4457779141208643,0.0,0.7025594235292439,0.47366546671567095,0.7762500258061849,0.674631903431942,0.554700196225229,0.7071067811865476,0.674631903431942,0.6887372317211945,0.7803680919760615,0.7803680919760615,0.5991446895152781,0.8086075400626399,0.8046340145904207,0.9093531090412992,0.6650621717611762,0.6201736729460423,0.6304251719561152,0.35805743701971643,0.7025594235292439,0.5773502691896257,0.674631903431942,0.5991446895152781,0.6698641270570836,0.45993310550389993,0.4457779141208643,0.40032038451271784,0.3755338080994054,0.31008683647302115,0.33011264588676237,0.2655425022718972,0.0,0.25318484177091666,1.0,0.21182963643408084,0.5937710859953544,0.41602514716892186,0.32025630761017426,0.2655425022718972,0.33011264588676237,0.4529108136578383,0.25318484177091666,0.31008683647302115,0.3668996928526714,0.22645540682891915,0.19611613513818402,0.19611613513818402,0.25318484177091666,0.3668996928526714,0.31008683647302115,0.28867513459481287,0.34899122022605644,0.19611613513818402,0.25318484177091666,0.3396831102433787,0.32025630761017426,0.25318484177091666,0.5063696835418333,0.24019223070763068,0.31008683647302115,0.11322770341445958,0.16012815380508713,0.25318484177091666,0.13867504905630726
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06362847629757777,0.0,0.06362847629757777,0.12725695259515554,0.0,0.11020775375559674,0.11020775375559674,0.14227759830611805,0.0899842541331695,0.06362847629757777,0.06362847629757777,0.11020775375559674,0.06362847629757777,0.11020775375559674,0.1558573000398393,0.0,0.0899842541331695,0.0899842541331695,0.06362847629757777,0.179968508266339,0.11020775375559674,0.2110317818610874,0.0,0.1908854288927333,0.16834512458535864,0.20121090914638343,0.179968508266339,0.35426836279082824,0.2110317818610874,0.2699527623995085,0.06362847629757777,0.2110317818610874,0.22941573387056174,0.2545139051903111,0.2699527623995085,0.29158230898835363,0.2984440079997103,0.359937016532678,0.14227759830611805,0.2984440079997103,0.5246938571440458,0.43154932257363715,0.4172398217163732,0.33062326126679026,0.3485075176786614,0.0,0.33062326126679026,0.41235965591939217,0.42683279491835413,0.4220635637221748,0.24643202904507208,0.33062326126679026,0.3655177681951956,0.37643114225353297,0.3710145844334804,0.5246938571440458,0.5208215248323987,0.586625565975325,0.5010111233785013,0.586625565975325,0.760885910252682,0.8441271274443496,0.7113879915305902,0.6970150353573228,0.0,0.7766845346707767,0.9459053029269172,0.7310355363903912,0.9999999999999999
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001400420140048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001400420140048,0.0,0.09901475429766743,0.0,0.0,0.0,0.14002800840280097,0.0,0.19802950859533486,0.17149858514250882,0.0,0.19802950859533486,0.32839478871459266,0.3208444739598739,0.43159530790304185,0.22140372138502382,0.18523964340873708,0.28005601680560194,0.3131121455425747,0.3834824944236852,0.29704426289300223,0.43159530790304185,0.0,0.5815799980377996,0.46442036401282394,0.44830836726171275,0.408248290463863,0.4372373160976031,0.44830836726171275,0.5468268536229153,0.45911252839090566,0.568796458994521,0.598199914121443,0.7036320339607103,0.6715507368448512,0.45374260648651504,0.0,0.9047803329982322,0.6143703934860117,0.7376433061167323,0.8401680504168059,0.45374260648651504,0.4900980294098034,0.0,0.779642954983178,0.7036320339607103,0.4696682183138621,0.5899484856207994,0.6340037731068526,0.4021998332699218,0.7140055472954165,0.0,0.8631906158060837,0.6103679378930738,0.6966305460192359,0.0,0.9522934133438281,0.0,0.8224783208299742,0.5730893233598229,0.0,1.0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962214298964417,0.0,0.0,0.0,0.06337242505244779,0.10976425998969035,0.08962214298964417,0.06337242505244779,0.10976425998969035,0.2195285199793807,0.0,0.08962214298964417,0.12674485010489558,0.0,0.15523010514126656,0.25348970020979117,0.25348970020979117,0.3292927799690711,0.245440346836908,0.34127095313521083,0.08962214298964417,0.3528427297931353,0.43445945734938407,0.10976425998969035,0.4107002541942003,0.12674485010489558,0.34710506725031165,0.16766767666785626,0.16766767666785626,0.3528427297931353,0.395760667606189,0.2004012040140506,0.06337242505244779,0.12674485010489558,0.2004012040140506,0.2195285199793807,0.16766767666785626,0.25348970020979117,0.245440346836908,0.245440346836908,0.14170505031628394,0.2612912022427811,0.25348970020979117,0.1901172751573434,0.537732857937865,0.3802345503146868,0.0,0.3695215619405123,0.4057815108382251,0.3802345503146868,0.3640468657768224,0.3640468657768224,0.9095654110330884,0.4251151509488518,0.702834193543867,0.6078469475506036,0.8758243391755961,0.948471609261077,0.5876916930707952,0.4867728332237314,0.7551695998237693,0.7169771439171534,0.7800216246616237,0.8383383833392812,0.5030030300035688,0.7551695998237693,0.6493741194318972,0.5703518254720301,0.7813077287908222,0.7940542099588753,0.0,1.0
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09759000729485333,0.0,0.0,0.09759000729485333,0.11952286093343936,0.09759000729485333,0.0,0.13801311186847084,0.0,0.1690308509457033,0.22886885410853172,0.09759000729485333,0.18257418583505539,0.22886885410853172,0.19518001458970666,0.2672612419124244,0.23904572186687872,0.2927700218845599,0.36514837167011077,0.4140393356054125,0.3086066999241838,0.4309458036856673,0.408248290463863,0.4309458036856673,0.45250624831255615,0.5563486402641867,0.4309458036856673,0.46291004988627577,0.3964124835860459,0.5345224838248488,0.4253849796976627,0.511766315719159,0.511766315719159,0.22886885410853172,0.5895922723535711,0.6094494002200441,0.6362090102803518,1.0,0.7559289460184545,0.6900655593423543,0.47809144373375745,0.50709255283711,0.5648430038936652,0.5895922723535711,0.7270291799999699,0.5814595756329395,0.6248809410409238,0.5690426379538917,0.7367883976130073,0.5773502691896257,0.7432233529572065,0.870139561876632,0.0,0.5209880722517277,0.6286796443643577,0.5606119105813882,0.6094494002200441,0.47809144373375745,0.6473388749701496,0.6133436852128472,0.5163977794943222,0.41975049278169546,0.37796447300922725,0.4680252333449758,0.4309458036856673,0.36514837167011077,0.408248290463863,0.4879500364742666,0.31622776601683794,0.37161167647860327,0.36514837167011077,0.4309458036856673,0.41975049278169546,0.5163977794943222,0.4140393356054125,0.35186577527449836,0.31622776601683794,0.4472135954999579,0.45250624831255615
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01270206158487549,0.0,0.0,0.01270206158487549,0.01270206158487549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01796342776342921,0.0,0.06091694735980539,0.01796342776342921,0.01270206158487549,0.022000616025873207,0.028402673158170313,0.02540412316975098,0.04579793434836996,0.03111356956435275,0.04212797234101905,0.038106184754626474,0.05680534631634063,0.04212797234101905,0.03111356956435275,0.06091694735980539,0.0475267625563069,0.07830076630038078,0.08981713881714605,0.11779407324442683,0.1031920361335796,0.12891184567802477,0.07726362426602106,0.1397226774336304,0.1062730718263939,0.1606697823517389,0.1270206158487549,0.07726362426602106,0.19137585440920993,0.1534795940894801,0.3113948674466035,0.29653261344370446,0.0622271391287055,0.2882556500410258,0.2857258099367655,0.43817510029907436,0.2932498634504061,0.31242940473987346,0.36128378889915536,0.37530239501728674,0.3698896166332089,0.34994122034426145,0.44872628170795853,0.40844584590270056,0.36704342754296077,0.4228088744392842,0.385691150744354,0.4701478967869349,0.5526491686249068,0.38610924425545157,0.4986267039255913,0.4562144839576017,0.5247965539518054,0.48418019521576255,0.5318206201257758,0.5091926808086437,0.5018520073067544,0.5497219808336585,0.529540401162532,0.5390525073490071,0.6214930652897837,0.6276926508185179,0.672849675654043,0.7964911756984334,0.6914169783012188,0.7607463938993816,0.7367195719227785,0.7345262965231146,0.7087021893285526,0.8380473316624103,0.762864288848962,0.7540361441038732,0.779186327323551,0.7975033646640824,0.7816671603259965,0.8858720451696377,0.9026510737572667,0.8643003911734851,0.9958772711565395,0.9465379930640131,1.0
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04533760534452781,0.0,0.0,0.0,0.04533760534452781,0.0,0.04533760534452781,0.11558866717565791,0.09067521068905562,0.0848188929679971,0.0,0.1896608104527204,0.166580998880659,0.14691063206231755,0.13218069789571144,0.19762204003892625,0.2377524082009356,0.2938212641246351,0.24415047674110438,0.28852675363687563,0.2564682254550006,0.2584641172333697,0.33161599407013587,0.3269341215528904,0.3253585262543031,0.3965420936871343,0.33470086044332265,0.36552345997822105,0.36411488649224727,0.34229141404283125,0.39132420721062433,0.3407868291149951,0.448819394546251,0.3300627490249942,0.4313033856614647,0.47333849617689144,0.5038393192372499,0.47333849617689144,0.5885163466178169,0.47442289277836197,0.5823720852101909,0.6403685988913285,0.569884862426993,0.5383542352680417,0.5524866704897587,0.6249357623719974,0.6467564737051713,0.5779433358782896,0.579718895624855,0.4360431256192379,0.6208107287616165,0.5393079193375767,0.6057280535191878,0.6694017208866453,0.6379566558618845,0.5316305465515705,0.468975836313822,0.6530818709113372,0.5169282344667394,0.5971842115530711,0.6670947580654775,0.5478163697106164,0.5989027308224929,0.6371506458674361,0.7052876200012517,0.6141530486059845,0.5893888694788615,0.5876425282492702,0.7401285963650139,0.6306654831967469,0.48935219464187774,0.7052876200012517,0.8414981989942617,0.7640429059803046,0.7096457724119537,0.7373461481831267,0.7089212742420489,0.7139773229433038,0.7067433235520559,0.8439373293244814,1.0
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250548676000943,0.03068582059661078,0.06387762940168222,0.056024387121067866,0.06861558079938486,0.07516460280028289,0.10330386555105446,0.11751774585177172,0.18240218939006056,0.21185812922275424,0.2536612012546876,0.3476221801945527,0.40516130257569477,0.5119415181603475,0.4288702512465381,0.43069601621145087,0.6223500003316007,0.5811433197297731,0.4829159182044445,0.43215107446508894,0.5258538627764003,0.5483525517671128,0.5808732089460763,0.6360680377525232,0.6545509235252511,0.6160135493899588,0.57489866461514,0.6080646544405555,0.6116672696107909,0.5729846090512967,0.623106044344324,0.5506373639622879,0.5680331369696165,0.6654886013060621,0.7436696645646659,0.8321083274883477,0.8659347916571926,0.9583282158219214,0.9825853390544743,0.9542254132854033,1.0,0.9880008285232288,0.9684281632339247,0.9499397013935892,0.9231282278465334,0.8963901939370859,0.8828064021935521,0.8448358692379461,0.8097413814506749,0.7917100295389516,0.7161485886353435,0.7867388009955016,0.7593319824924453,0.7211711894513426,0.7124134731218235,0.702877236287139,0.6888949638271721,0.7099861629200803,0.685927051258705,0.656705238478285,0.649254727508948,0.6373004900566851,0.6380388187345488,0.6121801982289024,0.5685854298924669,0.605478234148529,0.596600539213493,0.6015777539929349,0.557717075650428,0.5907850650573266,0.5803326102166358,0.555461385615807,0.5619220892619388,0.5017233326981717,0.5534801157617394,0.6195699458214728,0.6444022325288264,0.7261590514377233,0.6827164088516214,0.6988466868895655,0.6927568949532988,0.6588525092931523,0.7268071185470197,0.6817963054566502,0.7839411433638571,0.7533145007062206,0.8122570137411101,0.7426137650337334,0.7528977291663219,0.848542933419175,0.8139940510401094,0.8581063547180694,0.866478322283987
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08084520834544433,0.0,0.16169041669088866,0.1143323900950059,0.0,0.19802950859533486,0.19802950859533486,0.21389631597324932,0.19802950859533486,0.14002800840280097,0.0,0.1807753815155468,0.30249507099101003,0.19802950859533486,0.0,0.2681332221799479,0.0,0.0,0.4428074427700477,0.24253562503633297,0.19802950859533486,0.2286647801900118,0.4428074427700477,0.25565499628245686,0.42779263194649864,0.3233808333817773,0.19802950859533486,0.35239609324728294,0.464420364012824,0.5716619504750295,0.4428074427700477,0.48507125007266594,0.7047921864945659,0.5601120336112039,0.517661913037023,0.7365349008232529,0.6467616667635546,0.47140452079103173,0.5362664443598958,0.5601120336112039,0.6156987634551994,0.7365349008232529,0.6763995415945232,0.7712141348743975,0.7231015260621872,0.4428074427700477,0.5542468245138262,0.5048781642974013,0.47140452079103173,0.4122312949338949,0.37919763932968076,0.31311214554257477,0.35239609324728294,0.5601120336112039,0.45012706993133317,0.4122312949338949,0.47828670265295953,0.42779263194649864,0.4353647708073435,0.5483188805533162,0.45012706993133317,0.5995641118204179,0.6103679378930738,0.420084025208403,0.7276068751089989,0.700140042014005,0.7320844981409597,0.6666666666666667,0.6567895774291854,0.7094138241225704,0.5716619504750295,0.7453559924999299,0.5659164584181103,0.641688947919748,0.6262242910851495,0.7047921864945659,0.7583952786593615,0.5773502691896258,0.7879816195062792,0.8819171036881969,0.851757122704842,0.5716619504750295,0.6617465502229884,0.9701425001453319,0.9901475429766743,0.6103679378930738,0.8593963529729854,1.0
Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025691749776935398,0.0,0.0,0.025691749776935398,0.051383499553870796,0.0,0.08899883189799696,0.0,0.025691749776935398,0.036333620975637984,0.09263292117713108,0.0770752493308062,0.0,0.17613376255059965,0.16044492593231405,0.0,0.1624888927404775,0.18879503265826578,0.2134117017772117,0.418231385418616,0.2883891759960543,0.25947395374732185,0.28260924754628935,0.3802031765326857,0.36695158447203174,0.39384706619594756,0.41026434366535963,0.4464750093716325,0.44052174286928686,0.3633362097563798,0.4412702935244958,0.46316460588565544,0.3740775232479759,0.5151179812950285,0.5290255067562243,0.4674204190927248,0.5073714049631269,0.49419067417571144,0.47720307236775805,0.4908401902954167,0.5744849896214261,1.0,0.7441742937900729,0.6927250441543743,0.809188160162922,0.7410633694170486,0.8396133009007807,0.6912942852207574,0.6840956063883673,0.7166110194068421,0.57044942041703,0.5144768883505504,0.506068780464727,0.6453693904772805,0.7860164007056201,0.6171370073238039,0.49884354710515083,0.6802251617126954,0.5047627943379491,0.3887867223961631,0.4981815115817208,0.48678917034958463,0.3819353184228265,0.47581786459109165,0.4667138118571356,0.41901975819258874,0.37319422207844977,0.418231385418616,0.3007142213203267,0.3208898518646281,0.3802031765326857,0.39468414910882316,0.30290126265417205,0.26575752615169834,0.323960638117511,0.5302717405367565,0.2918021844529015,0.2464266069385786,0.20553399821548318,0.24100997610235575,0.18347579223601587,0.20553399821548318,0.22397548192079011
