Country/Region,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.4641016151377544,0.0,5.830951894845301,2.449489742783178,2.0,1.0,2.6457513110645907,3.605551275463989,5.385164807134504,1.0,6.324555320336759,6.782329983125268,0.0,7.745966692414834,5.385164807134504,3.0,5.744562646538029,6.244997998398398,6.0,7.3484692283495345,6.244997998398398,6.4031242374328485,6.324555320336759,5.744562646538029,6.855654600401044,7.3484692283495345,8.306623862918075,9.273618495495704,10.954451150103322,9.219544457292887,10.14889156509222,12.206555615733702,11.313708498984761,10.488088481701515,11.789826122551595,9.746794344808963,12.041594578792296,11.224972160321824,11.180339887498949,12.649110640673518,12.449899597988733,12.96148139681572,13.076696830622021,13.711309200802088,10.583005244258363,13.74772708486752,12.529964086141668,13.0,15.231546211727817,14.177446878757825,15.066519173319364,14.66287829861518,15.748015748023622,16.1245154965971,15.033296378372908,16.401219466856727,18.920887928424502,17.26267650163207,16.492422502470642,18.65475810617763,19.697715603592208,19.672315572906,19.82422760159901,22.24859546128699,22.090722034374522,20.8806130178211,18.601075237738275,18.627936010197157,18.384776310850235,19.949937343260004,19.974984355438178,22.15851980616034,22.58317958127243,23.130067012440755,26.832815729997478,27.294688127912362,27.820855486487112
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7320508075688772,0.0,0.0,0.0,2.449489742783178,1.7320508075688772,0.0,2.8284271247461903,2.6457513110645907,3.1622776601683795,4.358898943540674,0.0,9.797958971132712,8.366600265340756,4.358898943540674,5.744562646538029,6.6332495807108,3.872983346207417,8.0,7.0710678118654755,8.54400374531753,10.14889156509222,8.602325267042627,9.591663046625438,9.38083151964686,8.831760866327848,9.1104335791443,11.224972160321824,8.54400374531753,10.583005244258363,8.12403840463596,5.291502622129181,8.48528137423857,9.848857801796104,16.34013463836819,6.708203932499369,15.7797338380595,11.489125293076057,13.379088160259652,10.862780491200215,12.806248474865697,11.661903789690601,8.306623862918075,9.486832980505138,9.848857801796104,8.717797887081348,11.489125293076057,10.954451150103322,13.856406460551018,10.099504938362077,9.219544457292887,12.083045973594572,10.723805294763608,12.449899597988733,10.535653752852738,8.94427190999916,10.04987562112089,10.908712114635714,6.708203932499369,12.884098726725126,9.433981132056603,7.483314773547883,11.180339887498949,8.831760866327848,8.54400374531753,9.219544457292887,12.68857754044952,10.0,8.06225774829855,11.916375287812984,9.055385138137417,4.69041575982343,4.358898943540674,7.14142842854285,9.539392014169456,9.1104335791443,7.615773105863909,7.810249675906654,5.744562646538029,4.358898943540674,6.6332495807108,7.0710678118654755
France,0.0,0.0,1.4142135623730951,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23606797749979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,2.0,4.47213595499958,4.358898943540674,6.557438524302,5.477225575051661,7.810249675906654,3.605551275463989,9.16515138991168,9.591663046625438,16.61324772583615,17.406895185529212,13.30413469565007,9.1104335791443,23.979157616563597,22.338307903688676,0.0,37.255872020394314,28.548204847240395,6.0,46.37887450122092,32.12475680841802,37.53664875824692,42.96510211788167,42.28474902373195,41.291645644125154,42.190046219457976,62.289646009589745,49.98999899979995,54.57105459856901,62.85698051927089,62.056425936400814,68.57842226239971,51.01960407529639,66.79820356865893,87.50428560933459,70.15696686716153,46.69047011971501,72.61542535852834,65.55913361233506,43.726422218150894,62.69768735766894,61.806148561449774,62.40192304729078,65.64297372910524,66.12110101926616,55.90169943749474,163.8566446623389,60.67948582511226,70.50531894828929,56.74504383644443,111.75866856758807,44.82186966202994,1.4142135623730951,70.178344238091,48.80573736764972,52.67826876426369,50.48762224545735,48.19751030914356,40.607881008493905,41.13392760240627,24.0,61.180062111769715,55.58776843874919,43.8520238985614,27.49545416973504,2.449489742783178,34.828149534535996,20.174241001832016,25.65151067676132,33.2264954516723,59.472682804797024,26.343879744638983,35.832945734337834,24.08318915758459,17.663521732655695,21.283796653792763,28.319604517012593,28.39013913315678,28.460498941515414,25.219040425836983,0.0,7.937253933193772,18.920887928424502,29.698484809834994,27.694764848252458,15.84297951775486
Germany,0.0,0.0,0.0,0.0,0.0,1.0,1.7320508075688772,0.0,0.0,1.0,1.7320508075688772,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1622776601683795,4.358898943540674,1.4142135623730951,5.5677643628300215,7.14142842854285,5.385164807134504,6.082762530298219,8.12403840463596,14.832396974191326,13.711309200802088,11.357816691600547,15.524174696260024,11.661903789690601,16.76305461424021,21.236760581595302,13.038404810405298,39.96248240537617,30.166206257996713,34.785054261852174,38.43175770115127,44.553338819890925,55.40758070878027,54.70831746635972,67.29041536504289,48.63126566315131,51.57518783291051,64.67611614808051,62.68971207462992,65.85590330410783,81.33265027035576,83.26463835266445,82.60750571225353,66.332495807108,69.2098258919931,70.16409338115899,77.87168933572714,83.19855767980596,79.78095010715278,70.2353187506115,63.490156717399906,57.01754116059373,65.49045732013177,75.05331438384317,69.8927750200262,63.166446789415026,52.316345438113316,54.27706698044764,47.095647357266465,35.874782229304195,58.25804665451803,54.26785420486054,60.81940479813988,44.10215414239989,42.91852746774987,43.37049688440288,35.014282800023196,48.54894437575342,49.80963762164909,43.243496620879306,38.91015291668744,35.45419580247167,31.432467291003423,33.97057550292606,40.33608806019741,38.34057902536163,32.68026927673638,29.832867780352597,26.40075756488817,22.090722034374522,29.24038303442689,33.98529093593286,35.608987629529715,34.02939905434711,27.129319932501073,23.558437978779494,26.40075756488817,24.392621835300936,30.44667469527666,19.493588689617926,27.477263328068172,22.781571499789035,24.839484696748443,13.490737563232042,35.02855977627399,26.362852652928137,23.40939982143925
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,0.0,1.0,0.0,2.0,2.23606797749979,1.7320508075688772,2.0,2.0,5.0990195135927845,6.324555320336759,6.244997998398398,2.23606797749979,2.0,3.3166247903554,0.0,3.0,5.830951894845301,3.0,1.0,0.0,3.0,0.0,8.54400374531753,5.0990195135927845,8.06225774829855,0.0,5.477225575051661,12.569805089976535,0.0,8.366600265340756,0.0,2.23606797749979,0.0,13.892443989449804,14.422205101855956,0.0,0.0,10.583005244258363,0.0,11.180339887498949,0.0,16.46207763315433,0.0,11.0,0.0,20.074859899884732,0.0,9.746794344808963,0.0,23.45207879911715,0.0,19.28730152198591,0.0,30.347981810987037,15.84297951775486,0.0,20.904544960366874,20.663978319771825,16.76305461424021,11.045361017187261,10.392304845413264,9.848857801796104,0.0,0.0,19.0,13.152946437965905,0.0
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,1.0,0.0,1.7320508075688772,0.0,0.0,1.4142135623730951,4.69041575982343,3.7416573867739413,1.0,5.196152422706632,0.0,4.0,3.1622776601683795,0.0,9.539392014169456,6.164414002968976,10.14889156509222,0.0,7.483314773547883,5.5677643628300215,0.0,8.774964387392123,5.916079783099616,9.695359714832659,8.426149773176359,6.928203230275509,8.831760866327848,8.426149773176359,8.602325267042627,9.746794344808963,9.746794344808963,7.483314773547883,10.099504938362077,10.04987562112089,11.357816691600547,8.306623862918075,7.745966692414834,7.874007874011811,4.47213595499958,8.774964387392123,7.211102550927978,8.426149773176359,7.483314773547883,8.366600265340756,5.744562646538029,5.5677643628300215,5.0,4.69041575982343,3.872983346207417,4.123105625617661,3.3166247903554,0.0,3.1622776601683795,12.489995996796797,2.6457513110645907,7.416198487095663,5.196152422706632,4.0,3.3166247903554,4.123105625617661,5.656854249492381,3.1622776601683795,3.872983346207417,4.58257569495584,2.8284271247461903,2.449489742783178,2.449489742783178,3.1622776601683795,4.58257569495584,3.872983346207417,3.605551275463989,4.358898943540674,2.449489742783178,3.1622776601683795,4.242640687119285,4.0,3.1622776601683795,6.324555320336759,3.0,3.872983346207417,1.4142135623730951,2.0,3.1622776601683795,1.7320508075688772
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.7320508075688772,1.7320508075688772,2.23606797749979,1.4142135623730951,1.0,1.0,1.7320508075688772,1.0,1.7320508075688772,2.449489742783178,0.0,1.4142135623730951,1.4142135623730951,1.0,2.8284271247461903,1.7320508075688772,3.3166247903554,0.0,3.0,2.6457513110645907,3.1622776601683795,2.8284271247461903,5.5677643628300215,3.3166247903554,4.242640687119285,1.0,3.3166247903554,3.605551275463989,4.0,4.242640687119285,4.58257569495584,4.69041575982343,5.656854249492381,2.23606797749979,4.69041575982343,8.246211251235321,6.782329983125268,6.557438524302,5.196152422706632,5.477225575051661,0.0,5.196152422706632,6.48074069840786,6.708203932499369,6.6332495807108,3.872983346207417,5.196152422706632,5.744562646538029,5.916079783099616,5.830951894845301,8.246211251235321,8.18535277187245,9.219544457292887,7.874007874011811,9.219544457292887,11.958260743101398,13.2664991614216,11.180339887498949,10.954451150103322,0.0,12.206555615733702,14.866068747318506,11.489125293076057,15.716233645501712
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4142135623730951,0.0,0.0,0.0,2.0,0.0,2.8284271247461903,2.449489742783178,0.0,2.8284271247461903,4.69041575982343,4.58257569495584,6.164414002968976,3.1622776601683795,2.6457513110645907,4.0,4.47213595499958,5.477225575051661,4.242640687119285,6.164414002968976,0.0,8.306623862918075,6.6332495807108,6.4031242374328485,5.830951894845301,6.244997998398398,6.4031242374328485,7.810249675906654,6.557438524302,8.12403840463596,8.54400374531753,10.04987562112089,9.591663046625438,6.48074069840786,0.0,12.922847983320086,8.774964387392123,10.535653752852738,12.0,6.48074069840786,7.0,0.0,11.135528725660043,10.04987562112089,6.708203932499369,8.426149773176359,9.055385138137417,5.744562646538029,10.198039027185569,0.0,12.328828005937952,8.717797887081348,9.9498743710662,0.0,13.601470508735444,0.0,11.74734012447073,8.18535277187245,0.0,14.2828568570857
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,1.0,1.7320508075688772,1.4142135623730951,1.0,1.7320508075688772,3.4641016151377544,0.0,1.4142135623730951,2.0,0.0,2.449489742783178,4.0,4.0,5.196152422706632,3.872983346207417,5.385164807134504,1.4142135623730951,5.5677643628300215,6.855654600401044,1.7320508075688772,6.48074069840786,2.0,5.477225575051661,2.6457513110645907,2.6457513110645907,5.5677643628300215,6.244997998398398,3.1622776601683795,1.0,2.0,3.1622776601683795,3.4641016151377544,2.6457513110645907,4.0,3.872983346207417,3.872983346207417,2.23606797749979,4.123105625617661,4.0,3.0,8.48528137423857,6.0,0.0,5.830951894845301,6.4031242374328485,6.0,5.744562646538029,5.744562646538029,14.352700094407323,6.708203932499369,11.090536506409418,9.591663046625438,13.820274961085254,14.966629547095765,9.273618495495704,7.681145747868608,11.916375287812984,11.313708498984761,12.30853362509117,13.228756555322953,7.937253933193772,11.916375287812984,10.246950765959598,9.0,12.328828005937952,12.529964086141668,0.0,15.7797338380595
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,0.0,2.0,0.0,2.449489742783178,3.3166247903554,1.4142135623730951,2.6457513110645907,3.3166247903554,2.8284271247461903,3.872983346207417,3.4641016151377544,4.242640687119285,5.291502622129181,6.0,4.47213595499958,6.244997998398398,5.916079783099616,6.244997998398398,6.557438524302,8.06225774829855,6.244997998398398,6.708203932499369,5.744562646538029,7.745966692414834,6.164414002968976,7.416198487095663,7.416198487095663,3.3166247903554,8.54400374531753,8.831760866327848,9.219544457292887,14.491376746189438,10.954451150103322,10.0,6.928203230275509,7.3484692283495345,8.18535277187245,8.54400374531753,10.535653752852738,8.426149773176359,9.055385138137417,8.246211251235321,10.677078252031311,8.366600265340756,10.770329614269007,12.609520212918492,0.0,7.54983443527075,9.1104335791443,8.12403840463596,8.831760866327848,6.928203230275509,9.38083151964686,8.888194417315589,7.483314773547883,6.082762530298219,5.477225575051661,6.782329983125268,6.244997998398398,5.291502622129181,5.916079783099616,7.0710678118654755,4.58257569495584,5.385164807134504,5.291502622129181,6.244997998398398,6.082762530298219,7.483314773547883,6.0,5.0990195135927845,4.58257569495584,6.48074069840786,6.557438524302
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,4.795831523312719,1.4142135623730951,1.0,1.7320508075688772,2.23606797749979,2.0,3.605551275463989,2.449489742783178,3.3166247903554,3.0,4.47213595499958,3.3166247903554,2.449489742783178,4.795831523312719,3.7416573867739413,6.164414002968976,7.0710678118654755,9.273618495495704,8.12403840463596,10.14889156509222,6.082762530298219,11.0,8.366600265340756,12.649110640673518,10.0,6.082762530298219,15.066519173319364,12.083045973594572,24.515301344262525,23.345235059857504,4.898979485566356,22.693611435820433,22.494443758403985,34.49637662132068,23.08679276123039,24.596747752497688,28.442925306655784,29.546573405388315,29.120439557122072,27.54995462791182,35.32704346531139,32.155870381627054,28.89636655359978,33.28663395418648,30.364452901377952,37.013511046643494,43.508619835614184,30.397368307141328,39.25557285278104,35.91656999213594,41.31585652022719,38.118237105091836,41.86884283091664,40.08740450565489,39.50949253027682,43.278170016764804,41.689327171351664,42.43819034784589,48.92851929090027,49.416596402423345,52.97169055259611,62.70566162636353,54.433445601027316,59.89156868875618,58.0,57.82732917920384,55.794264938253285,65.97726881282674,60.05830500438719,59.36328831862332,61.34329629226001,62.78534860936905,61.538605769061746,69.74238309665078,71.06335201775947,68.044103344816,78.40280607223188,74.51845409024533,78.7273777030583
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,1.4142135623730951,0.0,1.4142135623730951,3.605551275463989,2.8284271247461903,2.6457513110645907,0.0,5.916079783099616,5.196152422706632,4.58257569495584,4.123105625617661,6.164414002968976,7.416198487095663,9.16515138991168,7.615773105863909,9.0,8.0,8.06225774829855,10.344080432788601,10.198039027185569,10.14889156509222,12.36931687685298,10.44030650891055,11.40175425099138,11.357816691600547,10.677078252031311,12.206555615733702,10.63014581273465,14.0,10.295630140987,13.45362404707371,14.7648230602334,15.716233645501712,14.7648230602334,18.35755975068582,14.798648586948742,18.16590212458495,19.974984355438178,17.776388834631177,16.792855623746664,17.233687939614086,19.493588689617926,20.174241001832016,18.027756377319946,18.083141320025124,13.601470508735444,19.364916731037084,16.822603841260722,18.894443627691185,20.8806130178211,19.8997487421324,16.583123951777,14.628738838327793,20.37154878746336,16.1245154965971,18.627936010197157,20.808652046684813,17.08800749063506,18.681541692269406,19.87460691435179,22.0,19.157244060668017,18.384776310850235,18.33030277982336,23.08679276123039,19.672315572906,15.264337522473747,22.0,26.248809496813376,23.83275057562597,22.135943621178654,23.0,22.11334438749598,22.271057451320086,22.045407685048602,26.324893162176366,31.192947920964443
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,1.7320508075688772,3.605551275463989,3.1622776601683795,3.872983346207417,4.242640687119285,5.830951894845301,6.6332495807108,10.295630140987,11.958260743101398,14.317821063276353,19.621416870348583,22.869193252058544,28.89636655359978,24.20743687382041,24.310491562286437,35.12833614050059,32.802438933713454,27.258026340878022,24.392621835300936,29.68164415931166,30.95157508108432,32.78719262151,35.90264614203248,36.945906403822335,34.77067730142742,32.449961479175904,34.322004603461025,34.52535300326414,32.341923257592455,35.17101079013795,31.080540535840107,32.0624390837628,37.5632799419859,41.97618372363071,46.968074263269514,48.877397639399746,54.092513345194085,55.46169849544819,53.86093203798092,56.444663166680336,55.767373974394744,54.662601474865795,53.61902647381804,52.10566188045211,50.59644256269407,49.82971001320397,47.686476070265456,45.70557952810576,44.68780594300866,40.422765862815474,44.40720662234904,42.86023798347368,40.70626487409524,40.2119385257662,39.67366884975475,38.88444419044716,40.07492981902776,38.71692136521188,37.067505985701274,36.64696440361739,35.9722114972099,36.013886210738214,34.55430508634199,32.09361307176243,34.17601498127012,33.67491648096547,33.95585369269929,31.480152477394387,33.34666400106613,32.7566787083184,31.352830813181765,31.71750305430741,28.319604517012593,31.240998703626616,34.97141690009142,36.373066958946424,40.98780306383839,38.535697735995385,39.44616584663204,39.102429592034305,37.1887079635741,41.02438299353203,38.48376280978771,44.24929377967517,42.5205832509386,45.8475735453906,41.916583830269374,42.49705872175156,47.89572005931219,45.94562003064057,48.43552415324934,48.908077042549934
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.4142135623730951,0.0,2.449489742783178,2.449489742783178,2.6457513110645907,2.449489742783178,1.7320508075688772,0.0,2.23606797749979,3.7416573867739413,2.449489742783178,0.0,3.3166247903554,0.0,0.0,5.477225575051661,3.0,2.449489742783178,2.8284271247461903,5.477225575051661,3.1622776601683795,5.291502622129181,4.0,2.449489742783178,4.358898943540674,5.744562646538029,7.0710678118654755,5.477225575051661,6.0,8.717797887081348,6.928203230275509,6.4031242374328485,9.1104335791443,8.0,5.830951894845301,6.6332495807108,6.928203230275509,7.615773105863909,9.1104335791443,8.366600265340756,9.539392014169456,8.94427190999916,5.477225575051661,6.855654600401044,6.244997998398398,5.830951894845301,5.0990195135927845,4.69041575982343,3.872983346207417,4.358898943540674,6.928203230275509,5.5677643628300215,5.0990195135927845,5.916079783099616,5.291502622129181,5.385164807134504,6.782329983125268,5.5677643628300215,7.416198487095663,7.54983443527075,5.196152422706632,9.0,8.660254037844387,9.055385138137417,8.246211251235321,8.12403840463596,8.774964387392123,7.0710678118654755,9.219544457292887,7.0,7.937253933193772,7.745966692414834,8.717797887081348,9.38083151964686,7.14142842854285,9.746794344808963,10.908712114635714,10.535653752852738,7.0710678118654755,8.18535277187245,12.0,12.24744871391589,7.54983443527075,10.63014581273465,12.36931687685298
Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.4641016151377544,0.0,1.0,1.4142135623730951,3.605551275463989,3.0,0.0,6.855654600401044,6.244997998398398,0.0,6.324555320336759,7.3484692283495345,8.306623862918075,16.278820596099706,11.224972160321824,10.099504938362077,11.0,14.798648586948742,14.2828568570857,15.329709716755891,15.968719422671311,17.378147196982766,17.146428199482248,14.142135623730951,17.175564037317667,18.027756377319946,14.560219778561036,20.049937655763422,20.591260281974,18.193405398660254,19.748417658131498,19.235384061671343,18.57417562100671,19.1049731745428,22.360679774997898,38.92300091205713,28.965496715920477,26.962937525425527,31.496031496047245,28.844410203711913,32.68026927673638,26.90724809414742,26.627053911388696,27.892651361962706,22.20360331117452,20.024984394500787,19.697715603592208,25.11971337416094,30.59411708155671,24.020824298928627,19.4164878389476,26.476404589747453,19.6468827043885,15.132745950421556,19.390719429665317,18.947295321496416,14.866068747318506,18.520259177452136,18.16590212458495,16.30950643030009,14.52583904633395,16.278820596099706,11.704699910719626,12.489995996796797,14.798648586948742,15.362291495737216,11.789826122551595,10.344080432788601,12.609520212918492,20.639767440550294,11.357816691600547,9.591663046625438,8.0,9.38083151964686,7.14142842854285,8.0,8.717797887081348
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.7320508075688772,1.7320508075688772,0.0,1.4142135623730951,1.7320508075688772,2.23606797749979,4.123105625617661,2.449489742783178,4.242640687119285,0.0,3.7416573867739413,2.0,4.58257569495584,5.0990195135927845,5.385164807134504,7.615773105863909,2.23606797749979,5.656854249492381,7.3484692283495345,11.090536506409418,10.099504938362077,13.527749258468683,13.076696830622021,13.711309200802088,12.922847983320086,33.63034344160047,18.0,18.49324200890693,24.166091947189145,25.059928172283335,21.166010488516726,25.748786379167466,27.09243436828813,27.65863337187866,23.895606290697042,20.566963801203133,24.06241883103193,21.77154105707724,18.547236990991408,12.489995996796797,23.748684174075834,20.97617696340303,18.303005217723125,20.049937655763422,21.0,21.447610589527216,21.330729007701542,16.0312195418814,14.966629547095765,16.822603841260722,15.033296378372908,14.89966442575134,15.132745950421556,23.57965224510319,17.46424919657298,15.968719422671311,15.491933384829668,12.041594578792296,10.583005244258363,13.152946437965905,10.295630140987,10.583005244258363,12.449899597988733,9.16515138991168,4.795831523312719,6.164414002968976,6.557438524302,4.58257569495584,8.426149773176359,7.416198487095663,4.242640687119285,4.795831523312719,5.385164807134504,4.795831523312719,4.358898943540674,5.5677643628300215,3.1622776601683795,4.358898943540674,3.0,5.0990195135927845,4.0,2.8284271247461903,4.0
